id,session_id,rssi,ssid,timestamp,robot_id,loc_x,loc_y,rank,ssid_loc_y,ssid_loc_x
28062,0709230106robot6,-77,zotacD4,2015-07-09 23:01:08,robot6,4849,447,3.0,1280,4300
28063,0709230106robot6,-73,zotacD3,2015-07-09 23:01:08,robot6,4849,447,4.0,920,4300
28070,0709230113robot6,-76,zotacC4,2015-07-09 23:01:14,robot6,4849,447,0.0,1280,4900
28071,0709230113robot6,-69,zotacD2,2015-07-09 23:01:14,robot6,4849,447,1.0,560,4300
28072,0709230113robot6,-76,zotacB3,2015-07-09 23:01:14,robot6,4849,447,2.0,920,5500
28073,0709230113robot6,-77,zotacD4,2015-07-09 23:01:14,robot6,4849,447,3.0,1280,4300
28074,0709230113robot6,-73,zotacD3,2015-07-09 23:01:14,robot6,4849,447,4.0,920,4300
28081,0709230119robot6,-78,zotacC4,2015-07-09 23:01:21,robot6,4849,447,0.0,1280,4900
28082,0709230119robot6,-69,zotacD2,2015-07-09 23:01:21,robot6,4849,447,1.0,560,4300
28083,0709230119robot6,-76,zotacB3,2015-07-09 23:01:21,robot6,4849,447,2.0,920,5500
28084,0709230119robot6,-78,zotacD4,2015-07-09 23:01:21,robot6,4849,447,3.0,1280,4300
28085,0709230119robot6,-73,zotacD3,2015-07-09 23:01:21,robot6,4849,447,4.0,920,4300
28092,0709230126robot6,-77,zotacC4,2015-07-09 23:01:27,robot6,4849,447,0.0,1280,4900
28093,0709230126robot6,-69,zotacD2,2015-07-09 23:01:27,robot6,4849,447,1.0,560,4300
28094,0709230126robot6,-74,zotacB3,2015-07-09 23:01:27,robot6,4849,447,2.0,920,5500
28095,0709230126robot6,-78,zotacD4,2015-07-09 23:01:27,robot6,4849,447,3.0,1280,4300
28096,0709230126robot6,-74,zotacD3,2015-07-09 23:01:27,robot6,4849,447,4.0,920,4300
28102,0709230132robot6,-76,zotacC4,2015-07-09 23:01:34,robot6,4849,447,0.0,1280,4900
28103,0709230132robot6,-69,zotacD2,2015-07-09 23:01:34,robot6,4849,447,1.0,560,4300
28104,0709230132robot6,-75,zotacB3,2015-07-09 23:01:34,robot6,4849,447,2.0,920,5500
28105,0709230132robot6,-78,zotacD4,2015-07-09 23:01:34,robot6,4849,447,3.0,1280,4300
28106,0709230132robot6,-74,zotacD3,2015-07-09 23:01:34,robot6,4849,447,4.0,920,4300
28112,0709230139robot6,-76,zotacC4,2015-07-09 23:01:40,robot6,4849,447,0.0,1280,4900
28113,0709230139robot6,-69,zotacD2,2015-07-09 23:01:40,robot6,4849,447,1.0,560,4300
28114,0709230139robot6,-76,zotacB3,2015-07-09 23:01:40,robot6,4849,447,2.0,920,5500
28115,0709230139robot6,-78,zotacD4,2015-07-09 23:01:40,robot6,4849,447,3.0,1280,4300
28116,0709230139robot6,-74,zotacD3,2015-07-09 23:01:40,robot6,4849,447,4.0,920,4300
28122,0709230145robot6,-76,zotacC4,2015-07-09 23:01:46,robot6,4849,447,0.0,1280,4900
28123,0709230145robot6,-69,zotacD2,2015-07-09 23:01:46,robot6,4849,447,1.0,560,4300
28124,0709230145robot6,-75,zotacB3,2015-07-09 23:01:46,robot6,4849,447,2.0,920,5500
28125,0709230145robot6,-78,zotacD4,2015-07-09 23:01:46,robot6,4849,447,3.0,1280,4300
28126,0709230145robot6,-74,zotacD3,2015-07-09 23:01:46,robot6,4849,447,4.0,920,4300
28133,0709230152robot6,-78,zotacC4,2015-07-09 23:01:53,robot6,4849,447,0.0,1280,4900
28134,0709230152robot6,-69,zotacD2,2015-07-09 23:01:53,robot6,4849,447,1.0,560,4300
28135,0709230152robot6,-75,zotacB3,2015-07-09 23:01:53,robot6,4849,447,2.0,920,5500
28136,0709230152robot6,-78,zotacD4,2015-07-09 23:01:53,robot6,4849,447,3.0,1280,4300
28137,0709230152robot6,-74,zotacD3,2015-07-09 23:01:53,robot6,4849,447,4.0,920,4300
28144,0709230158robot6,-77,zotacC4,2015-07-09 23:01:59,robot6,4849,447,0.0,1280,4900
28145,0709230158robot6,-69,zotacD2,2015-07-09 23:01:59,robot6,4849,447,1.0,560,4300
28146,0709230158robot6,-75,zotacB3,2015-07-09 23:01:59,robot6,4849,447,2.0,920,5500
28147,0709230158robot6,-76,zotacD4,2015-07-09 23:01:59,robot6,4849,447,3.0,1280,4300
28148,0709230158robot6,-74,zotacD3,2015-07-09 23:01:59,robot6,4849,447,4.0,920,4300
28155,0709230205robot6,-78,zotacC4,2015-07-09 23:02:06,robot6,4849,447,0.0,1280,4900
28156,0709230205robot6,-69,zotacD2,2015-07-09 23:02:06,robot6,4849,447,1.0,560,4300
28157,0709230205robot6,-75,zotacB3,2015-07-09 23:02:06,robot6,4849,447,2.0,920,5500
28158,0709230205robot6,-78,zotacD4,2015-07-09 23:02:06,robot6,4849,447,3.0,1280,4300
28159,0709230205robot6,-73,zotacD3,2015-07-09 23:02:06,robot6,4849,447,4.0,920,4300
28166,0709230211robot6,-77,zotacC4,2015-07-09 23:02:12,robot6,4849,447,0.0,1280,4900
28167,0709230211robot6,-69,zotacD2,2015-07-09 23:02:12,robot6,4849,447,1.0,560,4300
28168,0709230211robot6,-75,zotacB3,2015-07-09 23:02:12,robot6,4849,447,2.0,920,5500
28169,0709230211robot6,-78,zotacD4,2015-07-09 23:02:12,robot6,4849,447,3.0,1280,4300
28170,0709230211robot6,-74,zotacD3,2015-07-09 23:02:12,robot6,4849,447,4.0,920,4300
28177,0709230217robot6,-77,zotacC4,2015-07-09 23:02:19,robot6,4849,447,0.0,1280,4900
28178,0709230217robot6,-69,zotacD2,2015-07-09 23:02:19,robot6,4849,447,1.0,560,4300
28179,0709230217robot6,-76,zotacB3,2015-07-09 23:02:19,robot6,4849,447,2.0,920,5500
28180,0709230217robot6,-78,zotacD4,2015-07-09 23:02:19,robot6,4849,447,3.0,1280,4300
28181,0709230217robot6,-74,zotacD3,2015-07-09 23:02:19,robot6,4849,447,4.0,920,4300
28187,0709230224robot6,-77,zotacC4,2015-07-09 23:02:25,robot6,4850,420,0.0,1280,4900
28188,0709230224robot6,-69,zotacD2,2015-07-09 23:02:25,robot6,4850,420,1.0,560,4300
28189,0709230224robot6,-74,zotacB3,2015-07-09 23:02:25,robot6,4850,420,2.0,920,5500
28190,0709230224robot6,-78,zotacD4,2015-07-09 23:02:25,robot6,4850,420,3.0,1280,4300
28191,0709230224robot6,-74,zotacD3,2015-07-09 23:02:25,robot6,4850,420,4.0,920,4300
28197,0709230230robot6,-77,zotacC4,2015-07-09 23:02:32,robot6,4849,349,0.0,1280,4900
28198,0709230230robot6,-72,zotacD2,2015-07-09 23:02:32,robot6,4849,349,1.0,560,4300
28199,0709230230robot6,-75,zotacB3,2015-07-09 23:02:32,robot6,4849,349,2.0,920,5500
28200,0709230230robot6,-78,zotacD4,2015-07-09 23:02:32,robot6,4849,349,3.0,1280,4300
28201,0709230230robot6,-76,zotacD3,2015-07-09 23:02:32,robot6,4849,349,4.0,920,4300
28207,0709230237robot6,-77,zotacC4,2015-07-09 23:02:38,robot6,4849,349,0.0,1280,4900
28208,0709230237robot6,-72,zotacD2,2015-07-09 23:02:38,robot6,4849,349,1.0,560,4300
28209,0709230237robot6,-75,zotacB3,2015-07-09 23:02:38,robot6,4849,349,2.0,920,5500
28210,0709230237robot6,-78,zotacD4,2015-07-09 23:02:38,robot6,4849,349,3.0,1280,4300
28211,0709230237robot6,-76,zotacD3,2015-07-09 23:02:38,robot6,4849,349,4.0,920,4300
28217,0709230243robot6,-77,zotacC4,2015-07-09 23:02:45,robot6,4849,349,0.0,1280,4900
28218,0709230243robot6,-74,zotacD2,2015-07-09 23:02:45,robot6,4849,349,1.0,560,4300
28219,0709230243robot6,-78,zotacB3,2015-07-09 23:02:45,robot6,4849,349,2.0,920,5500
28220,0709230243robot6,-79,zotacD4,2015-07-09 23:02:45,robot6,4849,349,3.0,1280,4300
28221,0709230243robot6,-76,zotacD3,2015-07-09 23:02:45,robot6,4849,349,4.0,920,4300
28227,0709230250robot6,-77,zotacC4,2015-07-09 23:02:51,robot6,4849,349,0.0,1280,4900
28228,0709230250robot6,-71,zotacD2,2015-07-09 23:02:51,robot6,4849,349,1.0,560,4300
28229,0709230250robot6,-78,zotacB3,2015-07-09 23:02:51,robot6,4849,349,2.0,920,5500
28230,0709230250robot6,-78,zotacD4,2015-07-09 23:02:51,robot6,4849,349,3.0,1280,4300
28231,0709230250robot6,-76,zotacD3,2015-07-09 23:02:51,robot6,4849,349,4.0,920,4300
28237,0709230256robot6,-77,zotacC4,2015-07-09 23:02:58,robot6,4849,349,0.0,1280,4900
28238,0709230256robot6,-72,zotacD2,2015-07-09 23:02:58,robot6,4849,349,1.0,560,4300
28239,0709230256robot6,-78,zotacB3,2015-07-09 23:02:58,robot6,4849,349,2.0,920,5500
28240,0709230256robot6,-79,zotacD4,2015-07-09 23:02:58,robot6,4849,349,3.0,1280,4300
28241,0709230256robot6,-77,zotacD3,2015-07-09 23:02:58,robot6,4849,349,4.0,920,4300
28247,0709230303robot6,-77,zotacC4,2015-07-09 23:03:04,robot6,4849,349,0.0,1280,4900
28248,0709230303robot6,-71,zotacD2,2015-07-09 23:03:04,robot6,4849,349,1.0,560,4300
28249,0709230303robot6,-78,zotacB3,2015-07-09 23:03:04,robot6,4849,349,2.0,920,5500
28250,0709230303robot6,-78,zotacD4,2015-07-09 23:03:04,robot6,4849,349,3.0,1280,4300
28251,0709230303robot6,-76,zotacD3,2015-07-09 23:03:04,robot6,4849,349,4.0,920,4300
28257,0709230309robot6,-77,zotacC4,2015-07-09 23:03:11,robot6,4849,349,0.0,1280,4900
28258,0709230309robot6,-72,zotacD2,2015-07-09 23:03:11,robot6,4849,349,1.0,560,4300
28259,0709230309robot6,-78,zotacB3,2015-07-09 23:03:11,robot6,4849,349,2.0,920,5500
28260,0709230309robot6,-78,zotacD4,2015-07-09 23:03:11,robot6,4849,349,3.0,1280,4300
28261,0709230309robot6,-76,zotacD3,2015-07-09 23:03:11,robot6,4849,349,4.0,920,4300
28266,0709230316robot6,-77,zotacC4,2015-07-09 23:03:17,robot6,4849,349,0.0,1280,4900
28267,0709230316robot6,-72,zotacD2,2015-07-09 23:03:17,robot6,4849,349,1.0,560,4300
28268,0709230316robot6,-78,zotacB3,2015-07-09 23:03:17,robot6,4849,349,2.0,920,5500
28269,0709230316robot6,-78,zotacD4,2015-07-09 23:03:17,robot6,4849,349,3.0,1280,4300
28270,0709230316robot6,-76,zotacD3,2015-07-09 23:03:17,robot6,4849,349,4.0,920,4300
28275,0709230322robot6,-76,zotacC4,2015-07-09 23:03:23,robot6,4849,349,0.0,1280,4900
28276,0709230322robot6,-71,zotacD2,2015-07-09 23:03:23,robot6,4849,349,1.0,560,4300
28277,0709230322robot6,-78,zotacB3,2015-07-09 23:03:23,robot6,4849,349,2.0,920,5500
28278,0709230322robot6,-79,zotacD4,2015-07-09 23:03:23,robot6,4849,349,3.0,1280,4300
28279,0709230322robot6,-77,zotacD3,2015-07-09 23:03:23,robot6,4849,349,4.0,920,4300
28284,0709230329robot6,-77,zotacC4,2015-07-09 23:03:30,robot6,4849,349,0.0,1280,4900
28285,0709230329robot6,-72,zotacD2,2015-07-09 23:03:30,robot6,4849,349,1.0,560,4300
28286,0709230329robot6,-77,zotacB3,2015-07-09 23:03:30,robot6,4849,349,2.0,920,5500
28287,0709230329robot6,-79,zotacD4,2015-07-09 23:03:30,robot6,4849,349,3.0,1280,4300
28288,0709230329robot6,-77,zotacD3,2015-07-09 23:03:30,robot6,4849,349,4.0,920,4300
28293,0709230335robot6,-77,zotacC4,2015-07-09 23:03:36,robot6,4849,349,0.0,1280,4900
28294,0709230335robot6,-71,zotacD2,2015-07-09 23:03:36,robot6,4849,349,1.0,560,4300
28295,0709230335robot6,-77,zotacB3,2015-07-09 23:03:36,robot6,4849,349,2.0,920,5500
28296,0709230335robot6,-79,zotacD4,2015-07-09 23:03:36,robot6,4849,349,3.0,1280,4300
28297,0709230335robot6,-77,zotacD3,2015-07-09 23:03:36,robot6,4849,349,4.0,920,4300
28302,0709230341robot6,-77,zotacC4,2015-07-09 23:03:43,robot6,4849,349,0.0,1280,4900
28303,0709230341robot6,-70,zotacD2,2015-07-09 23:03:43,robot6,4849,349,1.0,560,4300
28304,0709230341robot6,-78,zotacB3,2015-07-09 23:03:43,robot6,4849,349,2.0,920,5500
28305,0709230341robot6,-79,zotacD4,2015-07-09 23:03:43,robot6,4849,349,3.0,1280,4300
28306,0709230341robot6,-76,zotacD3,2015-07-09 23:03:43,robot6,4849,349,4.0,920,4300
28311,0709230348robot6,-78,zotacC4,2015-07-09 23:03:49,robot6,4849,349,0.0,1280,4900
28312,0709230348robot6,-73,zotacD2,2015-07-09 23:03:49,robot6,4849,349,1.0,560,4300
28313,0709230348robot6,-77,zotacB3,2015-07-09 23:03:49,robot6,4849,349,2.0,920,5500
28314,0709230348robot6,-78,zotacD4,2015-07-09 23:03:49,robot6,4849,349,3.0,1280,4300
28315,0709230348robot6,-77,zotacD3,2015-07-09 23:03:49,robot6,4849,349,4.0,920,4300
28320,0709230354robot6,-78,zotacC4,2015-07-09 23:03:56,robot6,4849,349,0.0,1280,4900
28321,0709230354robot6,-73,zotacD2,2015-07-09 23:03:56,robot6,4849,349,1.0,560,4300
28322,0709230354robot6,-77,zotacB3,2015-07-09 23:03:56,robot6,4849,349,2.0,920,5500
28323,0709230354robot6,-78,zotacD4,2015-07-09 23:03:56,robot6,4849,349,3.0,1280,4300
28324,0709230354robot6,-77,zotacD3,2015-07-09 23:03:56,robot6,4849,349,4.0,920,4300
28329,0709230401robot6,-78,zotacC4,2015-07-09 23:04:02,robot6,4849,349,0.0,1280,4900
28330,0709230401robot6,-71,zotacD2,2015-07-09 23:04:02,robot6,4849,349,1.0,560,4300
28331,0709230401robot6,-77,zotacB3,2015-07-09 23:04:02,robot6,4849,349,2.0,920,5500
28332,0709230401robot6,-78,zotacD4,2015-07-09 23:04:02,robot6,4849,349,3.0,1280,4300
28333,0709230401robot6,-77,zotacD3,2015-07-09 23:04:02,robot6,4849,349,4.0,920,4300
28338,0709230407robot6,-78,zotacC4,2015-07-09 23:04:09,robot6,4849,349,0.0,1280,4900
28339,0709230407robot6,-71,zotacD2,2015-07-09 23:04:09,robot6,4849,349,1.0,560,4300
28340,0709230407robot6,-77,zotacB3,2015-07-09 23:04:09,robot6,4849,349,2.0,920,5500
28341,0709230407robot6,-78,zotacD4,2015-07-09 23:04:09,robot6,4849,349,3.0,1280,4300
28342,0709230407robot6,-77,zotacD3,2015-07-09 23:04:09,robot6,4849,349,4.0,920,4300
28347,0709230414robot6,-78,zotacC4,2015-07-09 23:04:15,robot6,4849,349,0.0,1280,4900
28348,0709230414robot6,-71,zotacD2,2015-07-09 23:04:15,robot6,4849,349,1.0,560,4300
28349,0709230414robot6,-77,zotacB3,2015-07-09 23:04:15,robot6,4849,349,2.0,920,5500
28350,0709230414robot6,-78,zotacD4,2015-07-09 23:04:15,robot6,4849,349,3.0,1280,4300
28351,0709230414robot6,-76,zotacD3,2015-07-09 23:04:15,robot6,4849,349,4.0,920,4300
28356,0709230420robot6,-77,zotacC4,2015-07-09 23:04:21,robot6,4849,349,0.0,1280,4900
28357,0709230420robot6,-72,zotacD2,2015-07-09 23:04:21,robot6,4849,349,1.0,560,4300
28358,0709230420robot6,-76,zotacB3,2015-07-09 23:04:21,robot6,4849,349,2.0,920,5500
28359,0709230420robot6,-78,zotacD4,2015-07-09 23:04:21,robot6,4849,349,3.0,1280,4300
28360,0709230420robot6,-76,zotacD3,2015-07-09 23:04:21,robot6,4849,349,4.0,920,4300
28365,0709230427robot6,-77,zotacC4,2015-07-09 23:04:28,robot6,4849,349,0.0,1280,4900
28366,0709230427robot6,-70,zotacD2,2015-07-09 23:04:28,robot6,4849,349,1.0,560,4300
28367,0709230427robot6,-79,zotacB3,2015-07-09 23:04:28,robot6,4849,349,2.0,920,5500
28368,0709230427robot6,-77,zotacD4,2015-07-09 23:04:28,robot6,4849,349,3.0,1280,4300
28369,0709230427robot6,-78,zotacD3,2015-07-09 23:04:28,robot6,4849,349,4.0,920,4300
28374,0709230433robot6,-77,zotacC4,2015-07-09 23:04:34,robot6,4849,349,0.0,1280,4900
28375,0709230433robot6,-72,zotacD2,2015-07-09 23:04:34,robot6,4849,349,1.0,560,4300
28376,0709230433robot6,-77,zotacB3,2015-07-09 23:04:34,robot6,4849,349,2.0,920,5500
28377,0709230433robot6,-79,zotacD4,2015-07-09 23:04:34,robot6,4849,349,3.0,1280,4300
28378,0709230433robot6,-76,zotacD3,2015-07-09 23:04:34,robot6,4849,349,4.0,920,4300
28383,0709230439robot6,-76,zotacC4,2015-07-09 23:04:41,robot6,4849,349,0.0,1280,4900
28384,0709230439robot6,-72,zotacD2,2015-07-09 23:04:41,robot6,4849,349,1.0,560,4300
28385,0709230439robot6,-77,zotacB3,2015-07-09 23:04:41,robot6,4849,349,2.0,920,5500
28386,0709230439robot6,-79,zotacD4,2015-07-09 23:04:41,robot6,4849,349,3.0,1280,4300
28387,0709230439robot6,-76,zotacD3,2015-07-09 23:04:41,robot6,4849,349,4.0,920,4300
28392,0709230446robot6,-77,zotacC4,2015-07-09 23:04:47,robot6,4849,349,0.0,1280,4900
28393,0709230446robot6,-71,zotacD2,2015-07-09 23:04:47,robot6,4849,349,1.0,560,4300
28394,0709230446robot6,-77,zotacB3,2015-07-09 23:04:47,robot6,4849,349,2.0,920,5500
28395,0709230446robot6,-78,zotacD4,2015-07-09 23:04:47,robot6,4849,349,3.0,1280,4300
28396,0709230446robot6,-76,zotacD3,2015-07-09 23:04:47,robot6,4849,349,4.0,920,4300
28401,0709230452robot6,-77,zotacC4,2015-07-09 23:04:54,robot6,4849,349,0.0,1280,4900
28402,0709230452robot6,-72,zotacD2,2015-07-09 23:04:54,robot6,4849,349,1.0,560,4300
28403,0709230452robot6,-76,zotacB3,2015-07-09 23:04:54,robot6,4849,349,2.0,920,5500
28404,0709230452robot6,-79,zotacD4,2015-07-09 23:04:54,robot6,4849,349,3.0,1280,4300
28405,0709230452robot6,-76,zotacD3,2015-07-09 23:04:54,robot6,4849,349,4.0,920,4300
28410,0709230459robot6,-77,zotacC4,2015-07-09 23:05:01,robot6,4849,340,0.0,1280,4900
28411,0709230459robot6,-72,zotacD2,2015-07-09 23:05:01,robot6,4849,340,1.0,560,4300
28412,0709230459robot6,-77,zotacB3,2015-07-09 23:05:01,robot6,4849,340,2.0,920,5500
28413,0709230459robot6,-79,zotacD4,2015-07-09 23:05:01,robot6,4849,340,3.0,1280,4300
28414,0709230459robot6,-76,zotacD3,2015-07-09 23:05:01,robot6,4849,340,4.0,920,4300
28419,0709230506robot6,-78,zotacC4,2015-07-09 23:05:07,robot6,4850,248,0.0,1280,4900
28420,0709230506robot6,-71,zotacD2,2015-07-09 23:05:07,robot6,4850,248,1.0,560,4300
28421,0709230506robot6,-77,zotacB3,2015-07-09 23:05:07,robot6,4850,248,2.0,920,5500
28422,0709230506robot6,-78,zotacD4,2015-07-09 23:05:08,robot6,4850,248,3.0,1280,4300
28423,0709230506robot6,-73,zotacD3,2015-07-09 23:05:08,robot6,4850,248,4.0,920,4300
28429,0709230513robot6,-77,zotacC4,2015-07-09 23:05:14,robot6,4850,248,0.0,1280,4900
28430,0709230513robot6,-71,zotacD2,2015-07-09 23:05:14,robot6,4850,248,1.0,560,4300
28431,0709230513robot6,-77,zotacB3,2015-07-09 23:05:14,robot6,4850,248,2.0,920,5500
28432,0709230513robot6,-78,zotacD4,2015-07-09 23:05:14,robot6,4850,248,3.0,1280,4300
28433,0709230513robot6,-73,zotacD3,2015-07-09 23:05:14,robot6,4850,248,4.0,920,4300
28439,0709230519robot6,-76,zotacC4,2015-07-09 23:05:20,robot6,4850,248,0.0,1280,4900
28440,0709230519robot6,-71,zotacD2,2015-07-09 23:05:20,robot6,4850,248,1.0,560,4300
28441,0709230519robot6,-77,zotacB3,2015-07-09 23:05:20,robot6,4850,248,2.0,920,5500
28442,0709230519robot6,-80,zotacD4,2015-07-09 23:05:20,robot6,4850,248,3.0,1280,4300
28443,0709230519robot6,-73,zotacD3,2015-07-09 23:05:20,robot6,4850,248,4.0,920,4300
28449,0709230526robot6,-77,zotacC4,2015-07-09 23:05:27,robot6,4850,248,0.0,1280,4900
28450,0709230526robot6,-72,zotacD2,2015-07-09 23:05:27,robot6,4850,248,1.0,560,4300
28451,0709230526robot6,-77,zotacB3,2015-07-09 23:05:27,robot6,4850,248,2.0,920,5500
28452,0709230526robot6,-79,zotacD4,2015-07-09 23:05:27,robot6,4850,248,3.0,1280,4300
28453,0709230526robot6,-75,zotacD3,2015-07-09 23:05:27,robot6,4850,248,4.0,920,4300
28459,0709230532robot6,-75,zotacC4,2015-07-09 23:05:33,robot6,4850,248,0.0,1280,4900
28460,0709230532robot6,-71,zotacD2,2015-07-09 23:05:33,robot6,4850,248,1.0,560,4300
28461,0709230532robot6,-78,zotacB3,2015-07-09 23:05:33,robot6,4850,248,2.0,920,5500
28462,0709230532robot6,-78,zotacD4,2015-07-09 23:05:33,robot6,4850,248,3.0,1280,4300
28463,0709230532robot6,-75,zotacD3,2015-07-09 23:05:33,robot6,4850,248,4.0,920,4300
28469,0709230538robot6,-76,zotacC4,2015-07-09 23:05:40,robot6,4850,248,0.0,1280,4900
28470,0709230538robot6,-71,zotacD2,2015-07-09 23:05:40,robot6,4850,248,1.0,560,4300
28471,0709230538robot6,-78,zotacB3,2015-07-09 23:05:40,robot6,4850,248,2.0,920,5500
28472,0709230538robot6,-79,zotacD4,2015-07-09 23:05:40,robot6,4850,248,3.0,1280,4300
28473,0709230538robot6,-75,zotacD3,2015-07-09 23:05:40,robot6,4850,248,4.0,920,4300
28479,0709230545robot6,-78,zotacC4,2015-07-09 23:05:46,robot6,4850,248,0.0,1280,4900
28480,0709230545robot6,-72,zotacD2,2015-07-09 23:05:46,robot6,4850,248,1.0,560,4300
28481,0709230545robot6,-79,zotacB3,2015-07-09 23:05:46,robot6,4850,248,2.0,920,5500
28482,0709230545robot6,-79,zotacD4,2015-07-09 23:05:46,robot6,4850,248,3.0,1280,4300
28483,0709230545robot6,-74,zotacD3,2015-07-09 23:05:46,robot6,4850,248,4.0,920,4300
28489,0709230551robot6,-76,zotacC4,2015-07-09 23:05:53,robot6,4850,248,0.0,1280,4900
28490,0709230551robot6,-71,zotacD2,2015-07-09 23:05:53,robot6,4850,248,1.0,560,4300
28491,0709230551robot6,-78,zotacB3,2015-07-09 23:05:53,robot6,4850,248,2.0,920,5500
28492,0709230551robot6,-80,zotacD4,2015-07-09 23:05:53,robot6,4850,248,3.0,1280,4300
28493,0709230551robot6,-74,zotacD3,2015-07-09 23:05:53,robot6,4850,248,4.0,920,4300
28499,0709230558robot6,-77,zotacC4,2015-07-09 23:05:59,robot6,4850,248,0.0,1280,4900
28500,0709230558robot6,-71,zotacD2,2015-07-09 23:05:59,robot6,4850,248,1.0,560,4300
28501,0709230558robot6,-79,zotacB3,2015-07-09 23:05:59,robot6,4850,248,2.0,920,5500
28502,0709230558robot6,-80,zotacD4,2015-07-09 23:05:59,robot6,4850,248,3.0,1280,4300
28503,0709230558robot6,-75,zotacD3,2015-07-09 23:05:59,robot6,4850,248,4.0,920,4300
28509,0709230604robot6,-76,zotacC4,2015-07-09 23:06:06,robot6,4850,248,0.0,1280,4900
28510,0709230604robot6,-71,zotacD2,2015-07-09 23:06:06,robot6,4850,248,1.0,560,4300
28511,0709230604robot6,-77,zotacB3,2015-07-09 23:06:06,robot6,4850,248,2.0,920,5500
28512,0709230604robot6,-80,zotacD4,2015-07-09 23:06:06,robot6,4850,248,3.0,1280,4300
28513,0709230604robot6,-74,zotacD3,2015-07-09 23:06:06,robot6,4850,248,4.0,920,4300
28519,0709230611robot6,-76,zotacC4,2015-07-09 23:06:12,robot6,4850,248,0.0,1280,4900
28520,0709230611robot6,-71,zotacD2,2015-07-09 23:06:12,robot6,4850,248,1.0,560,4300
28521,0709230611robot6,-77,zotacB3,2015-07-09 23:06:12,robot6,4850,248,2.0,920,5500
28522,0709230611robot6,-80,zotacD4,2015-07-09 23:06:12,robot6,4850,248,3.0,1280,4300
28523,0709230611robot6,-75,zotacD3,2015-07-09 23:06:12,robot6,4850,248,4.0,920,4300
28529,0709230617robot6,-77,zotacC4,2015-07-09 23:06:19,robot6,4850,248,0.0,1280,4900
28530,0709230617robot6,-72,zotacD2,2015-07-09 23:06:19,robot6,4850,248,1.0,560,4300
28531,0709230617robot6,-77,zotacB3,2015-07-09 23:06:19,robot6,4850,248,2.0,920,5500
28532,0709230617robot6,-79,zotacD4,2015-07-09 23:06:19,robot6,4850,248,3.0,1280,4300
28533,0709230617robot6,-75,zotacD3,2015-07-09 23:06:19,robot6,4850,248,4.0,920,4300
28539,0709230624robot6,-77,zotacC4,2015-07-09 23:06:25,robot6,4850,248,0.0,1280,4900
28540,0709230624robot6,-71,zotacD2,2015-07-09 23:06:25,robot6,4850,248,1.0,560,4300
28541,0709230624robot6,-77,zotacB3,2015-07-09 23:06:25,robot6,4850,248,2.0,920,5500
28542,0709230624robot6,-80,zotacD4,2015-07-09 23:06:25,robot6,4850,248,3.0,1280,4300
28543,0709230624robot6,-74,zotacD3,2015-07-09 23:06:25,robot6,4850,248,4.0,920,4300
28549,0709230630robot6,-77,zotacC4,2015-07-09 23:06:31,robot6,4850,248,0.0,1280,4900
28550,0709230630robot6,-72,zotacD2,2015-07-09 23:06:31,robot6,4850,248,1.0,560,4300
28551,0709230630robot6,-79,zotacB3,2015-07-09 23:06:31,robot6,4850,248,2.0,920,5500
28552,0709230630robot6,-78,zotacD4,2015-07-09 23:06:31,robot6,4850,248,3.0,1280,4300
28553,0709230630robot6,-74,zotacD3,2015-07-09 23:06:32,robot6,4850,248,4.0,920,4300
28559,0709230637robot6,-76,zotacC4,2015-07-09 23:06:38,robot6,4850,248,0.0,1280,4900
28560,0709230637robot6,-71,zotacD2,2015-07-09 23:06:38,robot6,4850,248,1.0,560,4300
28561,0709230637robot6,-78,zotacB3,2015-07-09 23:06:38,robot6,4850,248,2.0,920,5500
28562,0709230637robot6,-80,zotacD4,2015-07-09 23:06:38,robot6,4850,248,3.0,1280,4300
28563,0709230637robot6,-74,zotacD3,2015-07-09 23:06:38,robot6,4850,248,4.0,920,4300
28569,0709230643robot6,-76,zotacC4,2015-07-09 23:06:44,robot6,4850,248,0.0,1280,4900
28570,0709230643robot6,-71,zotacD2,2015-07-09 23:06:44,robot6,4850,248,1.0,560,4300
28571,0709230643robot6,-78,zotacB3,2015-07-09 23:06:44,robot6,4850,248,2.0,920,5500
28572,0709230643robot6,-79,zotacD4,2015-07-09 23:06:44,robot6,4850,248,3.0,1280,4300
28573,0709230643robot6,-75,zotacD3,2015-07-09 23:06:44,robot6,4850,248,4.0,920,4300
28579,0709230650robot6,-77,zotacC4,2015-07-09 23:06:51,robot6,4850,248,0.0,1280,4900
28580,0709230650robot6,-71,zotacD2,2015-07-09 23:06:51,robot6,4850,248,1.0,560,4300
28581,0709230650robot6,-78,zotacB3,2015-07-09 23:06:51,robot6,4850,248,2.0,920,5500
28582,0709230650robot6,-79,zotacD4,2015-07-09 23:06:51,robot6,4850,248,3.0,1280,4300
28583,0709230650robot6,-74,zotacD3,2015-07-09 23:06:51,robot6,4850,248,4.0,920,4300
28589,0709230656robot6,-78,zotacC4,2015-07-09 23:06:57,robot6,4850,248,0.0,1280,4900
28590,0709230656robot6,-72,zotacD2,2015-07-09 23:06:57,robot6,4850,248,1.0,560,4300
28591,0709230656robot6,-79,zotacB3,2015-07-09 23:06:57,robot6,4850,248,2.0,920,5500
28592,0709230656robot6,-79,zotacD4,2015-07-09 23:06:57,robot6,4850,248,3.0,1280,4300
